selector,par10,par10_fold_std,sbs_par10,vbs_par10,gap_closed,gap_closed_fold_mean,gap_closed_fold_std,accuracy,mean_regret,solved_fraction,n_instances,n_folds,fallbacks
SBS,23571.532035877153,7207.478857561689,23571.532035877153,16888.268043851174,0.0,0.0,0.0,0.48725212464589235,6683.26399202598,0.5410764872521246,353,10,0
Random,22964.908693529833,5700.134472279579,23571.532035877153,16888.268043851174,0.09076752662637637,0.04207061203066805,0.614489092133613,0.5014164305949008,6076.64064967866,0.5524079320113314,353,10,0
Feat-clf(hgb),24597.887357369265,7219.407529614384,23571.532035877153,16888.268043851174,-0.1535709681252589,-0.2924483263891712,0.7361936793251227,0.49575070821529743,7709.619313518096,0.5184135977337111,353,10,0
"Feat-clf(hgb, cost-sensitive)",23416.547704716806,6271.848768362666,23571.532035877153,16888.268043851174,0.023189916086700166,0.09618887774147751,0.5019691569323851,0.49008498583569404,6528.279660865633,0.5439093484419264,353,10,0
"Feat-clf(rf, cost-sensitive)",24813.19150191823,4670.275194558648,23571.532035877153,16888.268043851174,-0.18578638634094688,-0.9607524734101027,3.7957572506255164,0.509915014164306,7924.923458067059,0.5155807365439093,353,10,0
"Feat-reg(hgb, log-cost)",21957.30169583555,6088.791988380335,23571.532035877153,16888.268043851174,0.2415332301653194,0.2019746127510121,0.6197229634124738,0.5042492917847026,5069.033651984382,0.5722379603399433,353,10,0
VBS (oracle),16888.268043851174,7210.059810728854,23571.532035877153,16888.268043851174,1.0,1.0,0.0,1.0,0.0,0.6713881019830028,353,10,0
